absolute_magnitude_h,is_sentry_object,relative_velocity_km_per_second,miss_distance_astronomical,orbiting_body,n_approaches,min_miss_distance_au,max_velocity_km_s,semi_major_axis,inclination,perihelion_distance,perihelion_argument,orbit_uncertainty,minimum_orbit_intersection,data_arc_in_days,orbit_class_type,diameter_mean_km,diameter_uncertainty,perihelion_to_aphelion_ratio,threat_ratio,velocity_distance_ratio,observation_reliability,is_potentially_hazardous
20.21,0,17.8844148681,0.4366804334,EARTH,194,0.0833805278,20.0272352033,0.7521672645691724,19.19570116489098,0.5482497590734866,347.458369705735,1.0,0.0474247,3259.0,IEO,0.3904294930499999,0.2982615923,0.5734321644264817,0.1214680264790513,40.95538407537909,0.0003068425897514,1
18.83,0,9.6184424626,0.4413796962,EARTH,19,0.2020015731,9.6184424626,2.303579137512942,9.050802305184824,1.223904817948691,9.521815797332245,1.0,0.207355,4274.0,AMO,0.7371275053,0.563115306,0.3617538069423942,0.281301401058979,21.791764653899364,0.0002339728591483,0
18.78,0,12.8183501199,0.164714109,EARTH,28,0.1526462164,13.6982354719,0.8752964661947386,21.80901651064833,0.597081601770101,170.7439356622152,0.0,0.151014,9902.0,ATE,0.75429741065,0.5762319465000001,0.5176209248412835,0.200204850060226,77.82181015167316,0.0,0
17.72,0,29.7050055699,0.1775341376,EARTH,6,0.1271789016,29.7050055699,1.886724259244052,54.41729593014891,1.117246190297509,19.59113654019827,0.0,0.125529,18100.0,AMO,1.22897377855,0.9388524243,0.4206178793083796,0.1021413167562492,167.3199643261173,0.0,0
19.48,0,15.8475427198,0.4572953721,EARTH,19,0.2886579414,15.9210959321,1.763366756771607,29.03381432143641,1.271421756255946,179.787756611995,0.0,0.286316,3139.0,AMO,0.54644016885,0.4174431432999999,0.5637454565417757,0.5239658727918205,34.65493789500784,0.0,0
21.49,0,9.1602168662,0.0737403691,EARTH,13,0.0509638865,14.1000201242,1.881214381756405,4.327780849088207,0.9668143680330126,69.56039642761779,0.0,0.0467426,2001.0,APO,0.21654223595,0.1654235483,0.3458325188181336,0.215859043825487,124.22255242278142,0.0,1
26.2,0,12.056641788,0.0093551923,EARTH,2,0.0093551923,24.9688119835,1.675467885445661,8.495248244400901,0.8549306815963407,122.0154444563222,8.0,0.00612514,7.0,APO,0.024748143,0.018905899,0.3425196067359877,0.2474989739634202,1288.7647203147285,1.1428571428571428,0
18.75,0,20.2892015905,0.1773548397,EARTH,6,0.1501150546,20.8234416537,2.144523144237934,7.967978485097996,0.7465338508021183,350.0071412444262,0.0,0.120864,8252.0,APO,0.76479073285,0.5842481313000001,0.2107357035258124,0.1580353877322743,114.39891702318177,0.0,0
20.46,0,8.2090325036,1.4250572149,JUPTR,3,1.4238278024,8.2090325036,3.054066810246711,20.37670537969956,1.147192022324561,293.2955944074944,6.0,0.316062,55.0,AMO,0.34797065195,0.2658259239,0.2312448150464022,0.90830073809045,5.760493275475994,0.109090909090909,0
20.6,0,16.4913432067,0.3636166453,EARTH,41,0.1316690746,40.75158194,2.212738538060953,5.451823925729628,0.4406636329584854,271.8533051109653,2.0,0.0211012,4725.0,APO,0.3262440628,0.2492282868,0.1105857624814315,0.0646791847149593,45.3536531395418,0.0004232804232804,1
23.4,0,4.2237225665,0.1641858177,EARTH,7,0.1637561745,5.0353030193,1.504844348142198,8.119325530011334,1.119635643345569,129.7618843081904,6.0,0.162841,32.0,AMO,0.08985507625,0.0686431701,0.5923831828977799,1.812262665571997,25.725258281550104,0.1875,0
24.19,0,30.8282863337,0.0031378188,EARTH,1,0.0031378188,30.8282863337,1.927061971865199,9.765865794865675,0.2636679244029299,125.3699644643847,8.0,0.00226472,3.0,APO,0.06245146305,0.0477086725,0.0734357761196912,0.0362636820563645,9824.750343678226,2.6666666666666665,0
26.09,0,16.49035015,0.0095084967,EARTH,1,0.0095084967,16.49035015,2.51997479217103,3.994968564924628,0.7773551395662376,299.5529095278438,9.0,0.00133608,1.0,APO,0.0260341029,0.0198882848,0.1823666665072848,0.0513203779339752,1734.275214083,9.0,0
23.6,0,11.3560032721,0.0086105204,EARTH,4,0.0086105204,24.0403175117,2.065533825837331,13.05610253280813,0.9442384914179344,336.4386905866283,7.0,0.00911679,29.0,APO,0.0819488035,0.0626033152,0.2962940414860103,0.1112498244101879,1318.8521418635744,0.2413793103448276,0
22.0,0,16.8524314736,0.3956851904,EARTH,17,0.2008720987,28.793352655,1.15167291439042,32.9526097508787,0.7420451939276987,315.4140964424223,7.0,0.189072,24.0,APO,0.171215318,0.1307968641999999,0.4752737412404222,1.104293717458154,42.59050346707138,0.2916666666666667,0
21.36,0,15.2759881824,0.2830596746,EARTH,163,0.1943552867,21.8980736675,0.907836380239028,25.45550124555646,0.6210032471737125,355.1822218713913,0.0,0.194131,7323.0,ATE,0.22990192985,0.1756294463,0.5198117473141808,0.8444078748128002,53.96737703449618,0.0,0
27.3,1,12.4086286651,0.0035640734,EARTH,1,0.0035640734,12.4086286651,2.235824702002467,9.141873251252768,0.9076123159367896,142.8231191508505,7.0,0.0030167,3.0,APO,0.0149122307999999,0.0113919306,0.2546584935873248,0.2022970298984374,3481.5861719065606,2.333333333333333,0
26.0,0,11.0281820525,0.1014467703,EARTH,3,0.0208244684,16.8684495904,1.882347691956898,11.2456147441466,0.989731622837948,341.1773237006005,8.0,0.0143559,9.0,APO,0.0271357992,0.020729906,0.3566647019758668,0.5290391447177277,108.70905027224904,0.8888888888888888,0
25.5,0,6.3699669104,0.4136212247,EARTH,90,0.0865085906,14.7517778735,1.221069582959536,8.504272604267351,1.056551678096295,47.88842544246729,4.0,0.084521,141.0,AMO,0.0341619472,0.0260974054,0.7625297481261839,2.474127118842921,15.400483655112584,0.0283687943262411,0
20.8,0,8.435208443,0.1916749632,EARTH,6,0.1916749632,12.9938066898,3.332043285109373,8.0733358038939,1.285760521501899,32.43667666038372,5.0,0.303316,63.0,AMO,0.29753812155,0.2272988988999999,0.2390633274843302,1.0194189518301071,44.00787824437157,0.0793650793650793,0
26.8,0,9.5449032666,0.0210989322,EARTH,1,0.0210989322,9.5449032666,2.033633075374529,4.389679854538999,0.9507238474777444,38.75127204773882,8.0,0.0115808,2.0,APO,0.0187733863,0.014341591,0.3050572573585176,0.6168732595674549,452.3879775584094,4.0,0
19.5,0,13.500769478,0.126774162,EARTH,9,0.1191345252,14.3082619888,1.948389674785798,13.55444302273335,0.8548066131695514,352.3240775903977,0.0,0.120559,3172.0,APO,0.5414303753,0.4136160016,0.2810040349607443,0.2226675958717678,106.494645793833,0.0,0
24.1,0,11.856613729,0.2221960019,EARTH,2,0.0676317311,13.1465194988,1.979261291937376,12.8284708151126,0.8388471047755302,122.558393534576,7.0,0.0133662,22.0,APO,0.0650942484,0.0497275808,0.2688892195343791,0.2053361138432009,53.361057929098585,0.3181818181818182,0
22.5,0,7.6954422719,0.1490024404,EARTH,8,0.1301672643,14.9848654471,1.673764278046927,12.96863182723088,1.079893011930073,156.1159863825494,6.0,0.103281,31.0,AMO,0.1360011613,0.1038956421999999,0.4762198293766371,0.7594126330449209,51.64641767773356,0.1935483870967742,0
23.0,0,17.0088943423,0.4035151298,EARTH,4,0.1248117693,23.0854280293,1.7307815528335,12.87657555106691,0.9647866351143356,325.1658998125076,7.0,0.029241,28.0,APO,0.10802956235,0.0825272421,0.3864128993897396,0.2706759091114655,42.1518131196973,0.25,0
20.75,0,1.5141562783,0.1868643902,EARTH,8,0.1843294751,1.7496258598,1.371306618801512,3.619193388460914,1.19057311056991,233.6139954930355,0.0,0.18311,7860.0,AMO,0.30446867475,0.2325933704999999,0.7671020161352496,0.6014083391348949,8.10296855746248,0.0,0
27.9,1,8.4409207451,0.304184556,EARTH,56,0.0107551349,20.1554685737,0.8812112179852025,8.281030927067322,0.7202510101286577,35.64716176019004,7.0,0.00898569,7.0,ATE,0.01131208385,0.0086416630999999,0.6911060812734539,0.7943443594612322,27.749340256117407,1.0,0
27.2,0,10.982993896,0.018576124,EARTH,1,0.018576124,10.982993896,1.541527855346432,16.93970984073771,1.004772555951193,202.5947149067267,8.0,0.0175316,7.0,APO,0.0156150226,0.0119288158,0.4834627820847088,1.1227393292405483,591.2424947206425,1.1428571428571428,0
28.36,0,5.4864976199,0.0038085778,EARTH,1,0.0038085778,5.4864976199,1.532676634139259,1.852586213503222,0.9812292733240732,157.3188752999683,7.0,0.00257487,4.0,APO,0.0091525607,0.0069919342,0.4708113700046532,0.2813278255559671,1440.563356720716,1.75,0
16.33,0,10.2803274897,0.0947627853,EARTH,4,0.0947627853,10.9247811938,2.781780943312036,14.19636817808346,1.067075305939003,30.09484293806747,0.0,0.0877505,7118.0,AMO,2.3310018428,1.7807269522000002,0.2373131303277296,0.0376449723843178,108.48485992844704,0.0,0
18.36,0,23.9401282889,0.4913971351,EARTH,28,0.0214016023,23.9401282889,1.447950222122051,28.0018201094641,0.9975427809798312,211.3805157575402,0.0,0.0180695,8588.0,APO,0.91525606795,0.6991934191,0.5254767319581563,0.0197425623634184,48.71849381870765,0.0,1
21.36,0,11.4663218143,0.1490871362,EARTH,11,0.1490871362,12.8194764733,1.348036886199857,18.59786572642812,1.034600776902248,68.14172289815698,0.0,0.131919,4192.0,AMO,0.22990192985,0.1756294463,0.6227009284568453,0.5738055356302177,76.91020235922944,0.0,0
22.2,0,21.5094047829,0.2613170606,EARTH,12,0.1320856941,22.9999964078,1.656836991854941,8.452759819807184,0.8021667867327685,101.9060075492874,7.0,0.0253015,31.0,APO,0.1561502259,0.1192881578,0.3193965709906259,0.1620330669018904,82.31152123597704,0.2258064516129032,0
26.2,0,10.6016407205,0.0292628102,EARTH,2,0.0292628102,17.6585236411,1.912554930917903,7.651319036067921,0.9365440474200446,223.357845659752,8.0,0.0173045,2.0,APO,0.024748143,0.018905899,0.3242245832676202,0.6992241801738417,362.2905882258704,4.0,0
20.14,0,8.4285237968,0.2940687336,EARTH,83,0.1155727921,25.8874074737,1.232404588536156,13.43710951392624,0.7440615709834656,314.0072320172187,0.0,0.115725,4364.0,APO,0.4032205121,0.3080330614,0.4324059893215087,0.2870017683309221,28.66174752282471,0.0,0
27.08,0,16.803225515,0.4331973206,EARTH,50,0.0112648202,23.4273977266,0.8094932732023085,10.82813599901107,0.5596192133284558,202.5832217860285,7.0,0.0110097,6.0,ATE,0.0165022293,0.0126065813999999,0.5282579477917724,0.6671644054782344,38.78884913629358,1.1666666666666667,0
19.88,0,26.5409945462,0.1671423572,EARTH,11,0.1391828042,29.3747132107,1.24410389610055,45.32967176837955,0.7415049388154233,123.3218835412948,0.0,0.140489,9134.0,APO,0.4545091355,0.3472140832,0.4245169333628477,0.3091004977170585,158.79275002949402,0.0,0
19.57,0,8.6312926595,0.1418885535,EARTH,44,0.0258585143,16.0001392963,0.7767229073036406,12.18835283953465,0.4804996706818131,321.9671467670142,0.0,0.0252597,8028.0,ATE,0.5242550430999999,0.4004952154,0.44783204954152,0.0481820830003571,60.83149377867187,0.0,1
21.6,0,6.2550595134,0.1261415926,EARTH,11,0.109328558,9.7782791761,2.502657157821969,5.742115393679902,1.161628283477347,68.07085686543454,0.0,0.17576,4524.0,AMO,0.2058460875,0.157252418,0.3022172658630407,0.8538418297603058,49.58760536054942,0.0,0
27.1,1,10.1495002401,0.0774290809,EARTH,46,0.0150676806,22.7990375994,0.957425997023358,2.043061235625317,0.7118565843029618,62.47515039945851,6.0,0.000713175,3.0,ATE,0.01635093595,0.0124910035,0.5917367419170718,0.0436167692284306,131.08124392188154,2.0,0
24.0,0,14.6207963238,0.0337463858,EARTH,1,0.0337463858,14.6207963238,2.571528971192051,11.12167346025407,0.873580927739395,54.25442835487166,9.0,0.0229003,1.0,APO,0.0681620458499999,0.0520711695,0.204610757885083,0.3359684955817681,433.2551761380029,9.0,0
19.37,0,29.2754639239,0.3676392861,EARTH,65,0.0608692783,33.0405779862,1.523938329565747,7.190980944839328,0.6275166992718575,61.4097540777836,0.0,0.0578236,6508.0,APO,0.57483422395,0.4391342713,0.2592658570125448,0.1005917838410219,79.63094541516682,0.0,0
21.9,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,1.855971453922196,25.04768015176248,1.273932702310753,63.98273246478308,9.0,0.413698,1.0,AMO,0.17928444735,0.1369611305,0.522529684010043,2.30749519054699,68.06327340734398,9.0,0
19.08,0,13.455567566,0.3719950492,EARTH,42,0.2334094695,29.7505235056,1.666049848051122,21.28168865793164,0.6901462087278495,24.77290417803387,0.0,0.23552,5988.0,APO,0.65696558065,0.5018770447,0.2612257225670257,0.3584967111472981,36.1713619440288,0.0,0
24.37,0,10.562698634,0.0591482543,EARTH,12,0.0275796828,12.2491935677,2.510461471251565,0.8267947481528709,1.048467176678191,228.5878592444059,0.0,0.0401946,4351.0,AMO,0.0574834224,0.0439134271999999,0.2639342609421005,0.6992381163443044,178.58005716324243,0.0,0
29.7,1,17.8867834319,0.2362378186,EARTH,13,0.0009421978,24.4690885623,1.497483179465381,9.66058121526141,0.8123046934807735,63.96945492705474,6.0,0.000766857,1.0,APO,0.0049379036999999,0.0037722228,0.372162441086949,0.1553001124748544,75.71515660744421,6.0,0
21.6,0,19.3655250495,0.2873253827,EARTH,3,0.0833221476,19.3655250495,2.765262666685752,20.4431298897903,1.030399297426786,27.8202069666285,5.0,0.0843305,92.0,AMO,0.2058460875,0.157252418,0.2289712086275984,0.4096774489337816,67.39928393211186,0.0543478260869565,0
21.4,0,7.9825368577,0.2407069417,EARTH,11,0.1637887627,10.7563894038,2.252605468835563,11.16614287417447,1.183388402968937,353.6372616855969,5.0,0.174635,74.0,AMO,0.2257057467,0.1724238476,0.3562467261891312,0.7737286380754789,33.16288596133993,0.0675675675675675,0
21.68,0,4.627598948,0.3916745002,EARTH,19,0.2978130152,5.5461465256,1.803788917023084,10.5436610032393,1.273375262364562,161.5322425941949,1.0,0.291919,1905.0,AMO,0.19840043355,0.1515644445,0.5455290289767769,1.471362712150686,11.814909945980702,0.000524934383202,0
21.22,0,16.7505567946,0.0703618016,EARTH,15,0.0427434281,19.5352343631,2.518233411612818,3.239459515881502,0.8342770193158064,345.4132824312521,0.0,0.0375495,8636.0,APO,0.24521250665,0.1873256861,0.1985338735864746,0.1531304439279504,238.0632163148023,0.0,1
23.2,0,17.8977015668,0.2120426604,EARTH,1,0.2120426604,17.8977015668,1.085635935517905,28.94033096102759,0.5663616097288794,136.0019466,9.0,0.179905,13.0,APO,0.09852413185,0.0752657393,0.3528930080287932,1.82599934271839,84.40613569475852,0.6923076923076923,0
23.98,0,6.5376040857,0.171393527,EARTH,9,0.1303686984,6.5376040857,1.582762335412946,8.63139240648128,1.128361576521216,29.85350430908468,0.0,0.128329,5129.0,AMO,0.06879274145,0.0525529781,0.5538886796426813,1.8654439014219573,38.14382141572943,0.0,0
20.73,0,28.6771334383,0.2472832823,EARTH,71,0.0897258762,36.0551348463,1.35828040347183,13.94416905766355,0.4479300737301243,314.5239877603001,0.0,0.0873802,6955.0,APO,0.3072858887,0.2347455304,0.1974451228101046,0.2843612518936995,115.96875118921052,0.0,0
24.4,0,7.5013357967,0.0675006419,EARTH,1,0.0675006419,7.5013357967,2.598627998481723,5.653476980410402,1.076287573180293,188.217203209069,7.0,0.0632825,39.0,AMO,0.05669472025,0.0433109123,0.2611734579107098,1.116197411698138,111.12984388819568,0.1794871794871795,0
24.1,0,8.6774134876,0.0118089693,EARTH,11,0.0117144158,20.1309229152,2.192341072357114,3.105081348347362,0.9810575091417536,29.56259121282771,4.0,0.00955472,14.0,APO,0.0650942484,0.0497275808,0.2882390434269331,0.1467828607726884,734.8154836510585,0.2857142857142857,0
23.0,0,9.5548294488,0.2787144007,EARTH,28,0.1984026719,10.225888259,1.510812967411729,15.97296607421038,1.158049183532376,21.75637511998436,0.0,0.182023,4779.0,AMO,0.10802956235,0.0825272421,0.6214121220014588,1.6849369380047294,34.2817932076805,0.0,0
20.86,0,7.3265875627,0.114081574,EARTH,5,0.1114619805,11.0685256598,2.731421967195227,6.13707140503882,1.00232474876873,87.70958213395598,0.0,0.106524,6592.0,APO,0.2894293817,0.221104373,0.2247103323755846,0.3680483279697377,64.222356913659,0.0,0
18.0,0,4.7938931673,1.3832782781,JUPTR,10,1.3441239366,7.6398497408,2.62097186295675,13.46785797111145,1.27045163182177,224.7888445327772,0.0,0.324935,7674.0,AMO,1.08029562395,0.8252724209,0.3198927762469384,0.3007834085376607,3.4656028676201336,0.0,0
23.2,0,4.0420667804,0.2893021596,EARTH,1,0.2893021596,4.0420667804,2.498644792017347,6.557888392074061,1.282354936544279,160.7219661529909,8.0,0.288986,7.0,AMO,0.09852413185,0.0752657393,0.3451890970438902,2.9331494180529543,13.97178225696176,1.1428571428571428,0
23.48,0,10.7531210883,0.2525220038,EARTH,1,0.2525220038,10.7531210883,1.414094232095402,21.24101148421759,1.250945704525176,15.86437894739964,9.0,0.250977,2.0,AMO,0.0866049304,0.0661602796,0.7931218557569241,2.897952793689908,42.582907336726905,4.5,0
24.0,0,10.453558838,0.0813545166,EARTH,1,0.0813545166,10.453558838,2.504376659708989,6.225665347662991,1.002186737451848,220.4687782330987,8.0,0.0511958,22.0,APO,0.0681620458499999,0.0520711695,0.2501360496447928,0.7510895449450481,128.49389652694464,0.3636363636363636,0
25.1,0,15.3503497423,0.2025533604,EARTH,2,0.0456658,15.3503497423,1.802337970699325,7.275553713591671,0.8905726508224602,120.8504162379526,8.0,0.0228123,13.0,APO,0.0410716941,0.0313759824,0.3281277665130409,0.5554263221881564,75.78422649708853,0.6153846153846154,0
27.6,0,6.3371961545,0.0181797342,EARTH,1,0.0181797342,6.3371961545,1.362735530363223,6.411396624806444,0.9870243072820888,329.4484574156118,8.0,0.0135475,4.0,APO,0.0129880100999999,0.0099219568,0.567762173518696,1.043077414915161,348.5857430467823,2.0,0
20.26,0,12.7635518127,0.3408641879,EARTH,103,0.1105136831,31.2072861624,1.188817741507984,18.7091689485031,0.5678260032312347,54.01313181655658,0.0,0.109702,3324.0,APO,0.3815422328,0.2914723295999999,0.3137490490428717,0.2875225612507869,37.44468402894958,0.0,0
17.41,0,13.2138250822,0.19121804645,UNKNOWN,0,0.061065185,18.2444330968,2.259795512808668,28.23737323135592,1.146870547290632,30.68638823050878,0.0,0.196556,7713.0,AMO,1.41756380865,1.0829223873,0.3400431653498972,0.1386576031361775,68.06327340734398,0.0,0
19.79,0,20.8311276998,0.4423484764,EARTH,15,0.1271712994,20.8311276998,2.280751576406455,7.206309072956037,1.028645233188564,251.2971951005961,0.0,0.105215,2780.0,AMO,0.4737427937999999,0.3619072906,0.2911651859744026,0.2220930880152208,47.09212037833075,0.0,0
22.4,0,2.7106097276,0.3083680369,EARTH,21,0.2940818939,3.8131338179,1.907340077678441,5.846358758141214,1.276187809233845,200.0296982145244,5.0,0.29215,88.0,AMO,0.1424106986,0.108792093,0.5027345507592047,2.0514610410035585,8.790177331118848,0.0568181818181818,0
24.96,0,12.6811159137,0.0478881529,EARTH,1,0.0478881529,12.6811159137,2.108595645968192,2.242331787067092,0.9227152341748108,234.9489223591792,8.0,0.0096049,14.0,APO,0.0438069096499999,0.0334655011,0.2800795082425788,0.2192553658027781,264.8069542414946,0.5714285714285714,0
20.48,0,12.9736275405,0.0712005023,EARTH,17,0.0666682623,18.2426396435,1.742455431489977,22.26008576453608,1.072292856867597,176.0802651998742,1.0,0.065223,1323.0,AMO,0.34478043785,0.2633888172999999,0.4444519829293107,0.1891725656093513,182.21258448200584,0.000755857898715,0
26.2,0,7.4695481476,0.0515343293,EARTH,13,0.0100279142,19.0252678072,1.686213406307654,4.013333750842953,1.00222390700815,187.2846114925119,5.0,0.0109347,13.0,APO,0.024748143,0.018905899,0.4228430842934172,0.4418392119360228,144.94315243955256,0.3846153846153846,0
25.6,0,14.8828908718,0.0279530595,EARTH,1,0.0279530595,14.8828908718,2.3324453010865,6.094447737952987,0.8178396660321752,72.08744869273086,8.0,0.0274191,4.0,APO,0.03262440625,0.0249228287,0.2125887282513063,0.84044747940815,532.4243978302268,2.0,0
25.7,0,13.0131585146,0.0123951286,EARTH,1,0.0123951286,13.0131585146,1.40236586505104,2.551429095833457,0.7407141508615023,87.08149506037518,9.0,0.00501479,61.0,APO,0.0311560660999999,0.0238011166,0.3588700785843288,0.1609570984958207,1049.8607101664118,0.0895522388059701,0
24.7,0,6.9695796156,0.0339951697,EARTH,29,0.0339951697,15.7546048137,1.222725795074994,12.48446951093878,1.021218271105029,171.2704085016576,7.0,0.0336675,8.0,AMO,0.0493790371,0.0377222276,0.7170301785874679,0.6818176695470638,205.0167620019264,0.875,0
21.1,0,12.8416450111,0.4068337601,EARTH,41,0.4063262021,13.2201609032,1.513658517716042,25.55911690394084,1.264943886988554,274.8919745290252,2.0,0.404694,1706.0,AMO,0.2591448705,0.197969065,0.717750317579288,1.561651593640168,31.56484606376697,0.0011723329425556,0
20.8,0,12.475524432,0.2533160155,EARTH,21,0.0950590084,28.7217697833,2.361045155847211,11.65365492732042,0.8382131878832031,274.4072517659529,5.0,0.096284,138.0,APO,0.29753812155,0.2272988988999999,0.2158186680892394,0.3236022311978597,49.24885782438813,0.036231884057971,0
18.57,0,18.8644859082,0.2906395467,EARTH,13,0.0967212493,23.2250890037,2.458198062753988,20.49428276875356,0.994165180750543,344.1498277392934,0.0,0.0149426,2956.0,APO,0.8308882489,0.6347421403999999,0.2534693124277581,0.0179838865452511,64.90681024792556,0.0,1
23.54,0,20.4845877008,0.4887453108,EARTH,10,0.0555242335,20.4845877008,2.311664706191912,2.431846727744905,1.049815168942933,45.18184765642632,6.0,0.0494372,59.0,AMO,0.0842447055499999,0.0643572283,0.2937766851971686,0.5868285689556904,41.91260202020131,0.1016949152542373,0
23.9,0,6.8086703669,0.0759421768,EARTH,2,0.0759421768,19.2576914785,2.483366643166636,3.352190136475892,1.064999606256159,8.7485642707086,6.0,0.0694897,44.0,AMO,0.07137442405,0.0545252080999999,0.2729554843002792,0.9735938457635792,89.65598108717896,0.1363636363636363,0
23.7,0,23.81843524,0.4171166719,EARTH,2,0.0247840236,23.81843524,2.113381303425722,2.062368918569995,0.9138684893739883,347.7248542366899,7.0,0.0178885,28.0,APO,0.07826049975,0.0597857018999999,0.2758520064232651,0.228576357896309,57.10257307986542,0.25,0
19.12,0,6.587943033,1.9500330516,JUPTR,11,1.4009307401,8.0140391562,2.644796972976375,9.914747568874846,1.117805605896157,279.2407587322213,0.0,0.203947,4791.0,AMO,0.64497460745,0.4927167562999999,0.2679439882323927,0.3162093478475591,3.3783750627173217,0.0,0
22.84,0,11.2293233804,0.0522884764,EARTH,1,0.0522884764,11.2293233804,2.457214985405701,8.496769756645628,0.914895713769574,324.7086558289664,7.0,0.000453137,32.0,APO,0.11629006595,0.0888377053,0.2287505631833886,0.0038966097086472,214.75713490860105,0.21875,0
22.5,0,14.5944212828,0.2444006707,EARTH,99,0.0541273638,36.1735778535,1.172535875494857,8.60969444097935,0.4498303930329308,43.40763495278448,1.0,0.0527567,5122.0,APO,0.1360011613,0.1038956421999999,0.2373472862147135,0.3879135993818899,59.71514415651725,0.0001952362358453,0
23.6,0,14.2949235656,0.4395145336,EARTH,52,0.0065076408,15.7105607195,1.037791094204318,8.271834282487438,0.9833198068039916,336.2121242891217,3.0,0.00321598,60.0,APO,0.0819488035,0.0626033152,0.900259702581164,0.0392437700447938,32.52434782648107,0.05,0
24.9,0,8.1618976186,0.0424089181,EARTH,1,0.0424089181,8.1618976186,1.718559031737407,11.86408099451655,1.054209572568845,185.5629353515598,8.0,0.0421852,2.0,AMO,0.04503421705,0.0344030805,0.4424045558577197,0.9367366141430452,192.45710535115015,4.0,0
22.62,0,14.0607300897,0.2428591977,EARTH,111,0.0196805254,21.4433513262,1.074584615784699,6.312856117144533,0.8365216281596266,77.8857227351654,0.0,0.0191195,7315.0,APO,0.1286893528,0.0983099176,0.6372781437962888,0.1485709546594285,57.89663402853282,0.0,0
18.9,0,23.3766296911,0.4647414995,EARTH,14,0.1141225842,29.7167927836,2.840738777297704,16.33595848347745,0.918185325646825,312.4106402310492,0.0,0.0476218,2066.0,APO,0.7137442406500001,0.5452520813,0.1927627534726121,0.0667210988023262,50.30028460176279,0.0,1
19.8,0,7.0201656358,0.344112998,EARTH,7,0.2632736287,7.3076661495,2.674936415289001,11.15929478188229,1.263249375817338,346.5930820106038,4.0,0.268883,161.0,AMO,0.47156614335,0.3602444777,0.3091181239968979,0.5701914859490516,20.40075695077348,0.0248447204968944,0
22.8,0,4.7445051089,0.179017837,EARTH,1,0.179017837,4.7445051089,1.465820357635793,7.007058906222217,1.136783960590004,24.73331051629934,8.0,0.129009,15.0,AMO,0.1184520597,0.0904893216,0.6333563709888794,1.0891241598224402,26.50297416396557,0.5333333333333333,0
25.0,0,7.1361512765,0.470331636,EARTH,2,0.0437456056,12.6766110136,1.659965073801838,14.52043429721877,0.9015271457994718,56.7930420458088,8.0,0.0417877,10.0,APO,0.0430073433999999,0.0328546868,0.3727778807448156,0.9716410430503364,15.172594676365764,0.8,0
21.6,0,4.7504215981,0.2585199388,EARTH,4,0.2585199388,4.7877014221,2.123051576152758,8.220039924331491,1.272858658733627,182.5320955780263,6.0,0.258285,57.0,AMO,0.2058460875,0.157252418,0.4281042684130176,1.2547481622646823,18.375455371645785,0.1052631578947368,0
20.32,0,17.0467973773,0.046420209,EARTH,16,0.0220216,20.8608135918,1.814295444699859,6.033725334843894,0.7185501162874359,299.3168097577097,0.0,0.0279738,8070.0,APO,0.3711441477,0.2835288994,0.2469209788833811,0.0753717933405527,367.2279325002608,0.0,1
23.4,0,21.2789021633,0.0721021936,EARTH,1,0.0721021936,21.2789021633,1.399918118408615,38.56124642640611,0.9781572205457008,227.5596454064386,8.0,0.0711943,7.0,APO,0.08985507625,0.0686431701,0.5369536629717111,0.7923236279041053,295.1214255886384,1.1428571428571428,0
24.2,0,8.2933102906,0.0429323382,EARTH,1,0.0429323382,8.2933102906,1.783180970834819,11.70465666776411,1.02958534879939,193.8890114136866,8.0,0.0378831,11.0,AMO,0.0621645245999999,0.047489471,0.4058636269717627,0.6094006226824745,193.17164259644255,0.7272727272727273,0
21.1,0,14.5728855338,0.4152299961,EARTH,3,0.2679861568,16.9638528528,2.101040534198602,27.75394078372958,1.2138328025159,211.7161682546374,8.0,0.265907,22.0,AMO,0.2591448705,0.197969065,0.4062021273048116,1.0260940125380564,35.09593639831937,0.3636363636363636,0
21.6,0,16.1237599298,0.3918075405,EARTH,9,0.1777225423,17.2374374827,2.390882091662395,10.59789423112371,1.114125290149085,125.2708520868255,5.0,0.179815,120.0,AMO,0.2058460875,0.157252418,0.3037718059490844,0.8735410139869674,41.15224507732515,0.0416666666666666,0
24.3,0,15.0964443897,0.3218969819,EARTH,1,0.3218969819,15.0964443897,1.700238544764713,29.62851505841002,1.132223623171168,68.95531484686833,9.0,0.286992,3.0,AMO,0.05936666015,0.0453520927,0.4991609800067818,4.8342284924714605,46.89837195923085,3.0,0
25.5,0,5.7168211736,0.059463059,EARTH,1,0.059463059,5.7168211736,1.800495222539777,5.609223864290005,1.030694078281192,330.4208047109159,8.0,0.0584609,12.0,AMO,0.0341619472,0.0260974054,0.401002036805995,1.7112871130484038,96.14071777908364,0.6666666666666666,0
15.28,0,31.2490663858,0.143074735,EARTH,17,0.0297913772,31.7683664407,1.776271506170305,39.82338344197386,0.6208147993720411,267.8442371583208,0.0,0.00277289,19295.0,APO,3.7804423256,2.8880009518000005,0.211757282488142,0.000733482952834,218.41079339269783,0.0,1
21.8,0,1.1001844717,1.8972783268,JUPTR,5,1.8972783268,1.1001844717,2.30267788509277,4.960785344427355,1.298269983159706,332.7515703582184,0.0,0.317652,2644.0,AMO,0.18773386305,0.1434159096999999,0.3925722121430906,1.692033577956036,0.5798751064402872,0.0,0
